area,perimeter,extent,aspect_ratio,circularity,solidity,convexity,equivalent_diameter,elongation,rectangularity,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,contrast,homogeneity,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,filename,species,mask_quality
334685.0,3600.609629034996,0.2961331960102991,1.8017676744927176,0.3244098523850714,0.9560502812977498,0.9309976753549218,652.7895350185141,0.28616493903282336,0.2961331960102991,53.30678255489521,3.0574523239681493,200.80854645940045,35.01431785490587,125.90926451428673,29.139936233995844,0.0,0.0,0.4042622058073084,0.8913133493106616,2.449879671155297,2.5873842478398736,5.106088907993438,3.0383804854990477,-6.827498169029174,1011.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.175096875
288757.5,3758.0868945121765,0.2112060264015588,1.5505857278481516,0.25692685563497275,0.9281986663186645,0.9395512332516356,606.3476460240146,0.21586638821884493,0.2112060264015588,53.48891384632345,3.254983715618186,180.3063126998126,31.359822815965163,120.71722384522103,27.236754861759287,0.0,0.0,0.22463406392913993,0.4839062837625002,2.055494274912076,2.1300810646642296,4.222872416107867,2.3727399229848034,-6.5695614180066,1012.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.15118333333333334
335447.5,3537.2501155138016,0.3801694994006093,2.5262267300740664,0.33690145351159173,0.9601373311419118,0.9372301578542597,653.5327246454829,0.43282149691323346,0.3801694994006093,53.885356328933625,2.9145021669731204,203.3425867676384,35.027604000722796,129.93932496913874,28.702410128665658,0.0,0.0,0.41730619320491474,0.9234157538433622,2.4205246149295716,2.570923414215451,5.066644113088763,3.032712712444226,-7.615768375241399,1013.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.17551666666666665
256455.0,3660.5406470298767,0.20767537679635684,1.6932084289306693,0.2405085762633763,0.9294306102667392,0.9358558027401598,571.4268522261236,0.25739130423591683,0.20767537679635684,53.0952929227143,3.168001561088661,192.81416697680189,35.12525977360751,126.83149578216103,29.323974950528438,0.0,0.0,0.24938278832470484,0.5368332398312932,2.1176614417626696,2.1816603005055386,4.3313215812603385,2.4505183843435647,6.93768894454448,1014.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.13435
302996.5,3732.6899300813675,0.2269772720460949,1.5771739113291587,0.27327735504738837,0.9384270170964844,0.9384146261746429,621.1176424127299,0.22395613655674562,0.2269772720460949,53.463585401977625,2.829573427980409,174.9214073896495,30.597501409737504,120.53945557901788,24.800826906591308,0.0,0.0,0.26969005371918237,0.5824296931476386,2.1544941493927086,2.2450400953693217,4.444825538954061,2.5381725703598477,-6.467869353476118,1015.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.15859739583333332
243630.5,3861.3316205739975,0.16309554890569417,1.4643564341937065,0.20533704960048402,0.9427768189485919,0.9375664785806203,556.9560008686503,0.1884290879114387,0.16309554890569417,52.8931477682013,3.1407945828439274,189.10992776175655,36.683361225120564,116.09584721876644,29.376612323303387,0.0,0.0,0.13570535461627908,0.29280846634053265,2.7318765688256805,2.772936782140649,5.525330062795737,2.9195655300978953,-8.163992391853657,1016.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.12768802083333333
219793.0,3745.0503118038177,0.17561481123988515,1.6961583216575573,0.19692842517850828,0.936620558577141,0.913929675448867,529.0076930026402,0.2582037995430899,0.17561481123988515,53.25200728360421,3.589806889370512,200.1732702569594,40.3243654974026,125.67241854517687,32.87255641766189,0.0,0.0,0.14334879123880837,0.3089981818067877,2.910202814279623,3.0271284725114596,5.996126815393833,3.2056875774178173,-7.37592926146157,1017.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1152703125
286248.5,3546.7832906246185,0.24044716266641092,1.5513698612427285,0.2859458355942341,0.9455992653160775,0.9298316431154999,603.7076360467236,0.21610738245364325,0.24044716266641092,53.29436750924613,2.739781006747469,187.02595867745615,34.71578682110566,126.04081852562499,26.341754767453438,0.0,0.0,0.3121389907366042,0.6769607811562177,2.3428932513361755,2.4441530910903317,4.837682416896752,2.783274416384697,-7.02559256159661,1018.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1498375
210457.5,3858.1213814020157,0.15592932641216337,1.6625971124721453,0.177673434380608,0.8895715245774651,0.9174076131369974,517.6512450348212,0.24885368893336654,0.15592932641216337,53.796268610963075,3.7281083996784536,203.00536693721438,43.41750254580953,128.36439051306598,35.502054081491536,0.0,0.0,0.06723004144681087,0.15043524234937233,3.2898363710199336,3.9507879510210357,7.812303496096201,4.967701892187722,7.6544974992894055,1019.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.11043697916666667
202599.0,3579.1192944049835,0.17781356690845293,1.807304783618004,0.19874436023198863,0.9413161299871007,0.9280349380465748,507.89473173463733,0.28757290251791257,0.17781356690845293,54.05748838667947,3.6515522987403988,214.71906544620632,38.12786560531466,131.05186303141966,33.575499587815116,0.0,0.0,0.1247254344930491,0.27011602202429,2.7029675239622586,2.779039066137799,5.520104907831962,2.922172996980663,-7.244784538042416,1020.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.10628958333333334
342026.5,3828.832060098648,0.25230933678750095,1.5211864390665397,0.29318178502056946,0.9122494675598757,0.9177783264036415,659.9103462951321,0.206722688988772,0.25230933678750095,51.7426182319847,3.3028353535977244,219.4969279620936,37.95625070328027,141.54368231257075,29.338597596606,0.0,0.0,0.36772354283074704,0.8044952150346155,2.3796903282225212,2.4890089216845457,4.923366262345888,2.8920557487788194,7.064106589331608,1021.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.17894947916666668
370091.5,3908.6310580968857,0.2614814987520797,1.5748945131066514,0.30441750167516946,0.9402993986088526,0.9302777211447125,686.4511147710035,0.22326915189542437,0.2614814987520797,53.50578581325585,2.579265117530064,188.76700431817264,34.95366115416404,130.49781400917445,27.730493980766898,0.0,0.0,0.37345712325387614,0.816197811641862,2.5723784959636506,2.6877725659735576,5.3178457179848,3.09598956272961,-7.574491798700493,1022.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1935859375
228232.5,3696.949811935425,0.17549798728922247,1.5878453021128782,0.20984578087819938,0.9439247118340057,0.9318018894771245,539.0683114353579,0.22715627658960025,0.17549798728922247,52.51071461218022,3.2381412543895434,192.20533401818633,33.74423788701644,124.6924342606417,30.312520205014394,0.0,0.0,0.1390115241015733,0.29982010304354045,2.5231277301043833,2.5791604859860295,5.130317594772587,2.7330980402623077,-7.1606187642876575,1023.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.11965260416666666
239975.5,3853.910267472267,0.169567389427122,1.4917864461069954,0.20303624466346512,0.919804061729294,0.9206383419240047,552.7624230784805,0.19736299950664896,0.169567389427122,52.91117202088414,3.336271755507896,193.4681086273357,37.216357786750166,124.22956819847386,28.474565959593303,0.0,0.0,0.1742884536851751,0.3743363176287977,2.9724184188536724,3.0596101571999275,6.0756982030971445,3.262283897886655,-7.692830140221233,1024.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.12579322916666666
238470.0,3901.667620539665,0.167143043381237,1.4675456374568503,0.19685347095406325,0.9135801523173238,0.9102247270866509,551.0258017851744,0.18947801060851707,0.167143043381237,53.263503886819805,3.3305661180338872,181.01471409170063,35.90447154862157,121.60403179443597,28.723892204830022,0.0,0.0,0.17073575770444996,0.3668320896122371,3.1071448684595406,3.223813320704938,6.389557117066842,3.4338191179219675,-7.770555633821887,1025.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.125021875
251878.5,3728.9254225492477,0.20229060051448178,1.707259951162459,0.22763213250139389,0.9325707494305332,0.9222051459467898,566.3052769210045,0.26124567462748893,0.20229060051448178,53.345396930629384,3.4829644445306296,184.60014522092916,34.4231985259651,121.58103367310295,27.964867287314114,0.0,0.0,0.22202448707309747,0.47646315035483083,2.733821243656831,2.7920123528276406,5.55491598362226,3.0306431029493965,8.031651353074663,1026.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1319828125
310173.0,3536.3152524232864,0.2635665304247312,1.5948777629861726,0.31168213222683805,0.9505674173974785,0.9386784989779072,628.4302103727507,0.22925078500257928,0.2635665304247312,52.89835920376616,3.059427762337573,178.48987699644115,31.19420626392806,128.57407651058833,26.259335152201253,0.0,0.0,0.3722662456710466,0.8157548818011873,2.27306969083908,2.401251483272872,4.738466199471306,2.811611402078606,6.530696286793771,1027.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.16230052083333332
213530.0,3816.77021920681,0.14328410689160567,1.3568702277129099,0.18419453226990717,0.9079949737700396,0.9347665504479186,521.4161869248971,0.15141700398728059,0.14328410689160567,52.36596039548706,3.215173646898411,195.27019058160408,37.39509706963424,125.02024871410899,28.53902831232692,0.0,0.0,0.07172803416727978,0.15973164996279546,2.0770110051974715,2.113892652337308,4.209344376540342,2.1939614101854326,6.992732924178372,1028.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.11199270833333333
263454.0,3939.8341422080994,0.17200677178637402,1.4243008665146566,0.21328424797216947,0.9462568736788836,0.9280508212078437,579.1718665635077,0.17501988855408915,0.17200677178637402,52.6363255619154,3.564684390520953,203.55230520203298,40.6430785963527,121.5949719089465,31.994710161462518,0.0,0.0,0.14550823357020046,0.3135879610453536,2.520665843041323,2.5729038521647007,5.119687165164443,2.7308769601211105,-7.477483782985492,1029.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.13803697916666666
269401.5,3874.277794241905,0.18387222930514985,1.4828973828139866,0.2255424837826657,0.938749873680866,0.9299426804164083,585.672812422576,0.19448946507516635,0.18387222930514985,52.79119240592291,3.355230479310708,191.51596247250396,37.61839295674922,122.49694775381253,30.069723544529605,0.0,0.0,0.19295381275382587,0.4146503428496008,2.0500938579026675,2.1046364401161237,4.1820024595011445,2.3124330717590276,-6.759205466816083,1030.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.14111875
299297.0,3969.69200527668,0.192426559888984,1.4408084682956606,0.23867042278156372,0.9608389206233771,0.9346778254580758,617.3141631459625,0.18059936901395926,0.192426559888984,52.338016092206146,3.0816436788877715,198.86239867593247,38.003777185247934,129.76279782379666,29.470498792848336,0.0,0.0,0.20828617517640324,0.4478203838602051,1.9616155041412529,2.0234575062839477,4.015995843690538,2.2478111288533174,6.505845597295084,1031.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1567140625
332297.0,3758.991439819336,0.24510486570356346,1.4498448795761687,0.29552458153861344,0.9625491706853987,0.9317601867170947,650.4565173759584,0.1836217812648283,0.24510486570356346,51.905483411967346,2.6910937384671474,205.86379689957312,39.288434548167636,139.83242716992436,27.69270927267747,0.0,0.0,0.329837954476145,0.7189119386703053,2.0109067877023263,2.123809841726031,4.191178992362876,2.483694022198002,6.3291188448206785,1032.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1738671875
344316.5,3847.248366355896,0.23031974313506784,1.4064015505272534,0.2923258702502322,0.9370418600575123,0.942044706351366,662.1158385847635,0.16888351464373902,0.23031974313506784,53.04967225391575,3.0451118815521143,181.94315116221912,30.01995600964629,132.35095287800675,26.710699635119145,0.0,0.0,0.3379493971098272,0.7336014415541792,2.626732839942856,2.7247119841721488,5.400423523064863,3.091522369115053,9.255495007536833,1033.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.18012864583333332
321023.5,3961.213869571686,0.19989109534779756,1.34186471540963,0.2570929143806592,0.9522839793628995,0.9434707509481911,639.3276272689054,0.14597970329977375,0.19989109534779756,51.4138948647526,2.7497461553820335,191.39662547970514,35.825112145750595,127.32484795129481,28.75661025598692,0.0,0.0,0.23543132041191944,0.5059991278964414,2.4473494107288634,2.522477641936201,5.007393984549639,2.776077954992959,-7.246157345946793,1034.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.16801770833333332
296227.5,3570.5721769332886,0.22751343679275196,1.256385067528109,0.2919843701544677,0.9650172983295706,0.9398380619291243,614.1405109891672,0.11362646925832544,0.22751343679275196,51.845427637436295,2.790654051517983,189.30816705695,31.704704192021644,127.22930182397269,25.221324576525127,0.0,0.0,0.32779798589897297,0.7135650300896053,2.011559859739211,2.1076162785537838,4.167209267547399,2.4647701984074826,-6.463408385821811,1035.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.15502447916666667
325532.5,3860.395545363426,0.22184471874859232,1.4586241261628872,0.2744988983888162,0.9583462743747941,0.9382525734556061,643.8018733247825,0.1865369017897255,0.22184471874859232,52.173928861875616,2.7036089720160206,191.0489724289322,35.03362345054224,130.70770326707066,25.772535914158667,0.0,0.0,0.29322095393985775,0.6352468095870479,1.9191148400914075,2.0034446786384446,3.9647242542429,2.3210682638449733,-6.973364776897498,1036.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.17035520833333334
312716.5,3952.454420208931,0.20724456152545206,1.4418377307508918,0.25155150503849655,0.9417895164783635,0.9336160362164428,631.0015959497832,0.18094475573220786,0.20724456152545206,51.481806583799155,2.485882607257556,192.13850984833783,36.53615126183096,130.7437141484552,27.018182456487175,0.0,0.0,0.2599846035859866,0.5615256114965644,1.8952008584858002,1.9762173059686243,3.9119328309456107,2.257438135731209,6.164325952139881,1037.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.16370677083333332
358206.5,3982.6209440231323,0.22880114717853522,1.3522304820146556,0.2837954182480878,0.9515468997561365,0.9329127650450271,675.3389378535611,0.14974318445288692,0.22880114717853522,52.1250611437211,2.93270914238311,199.1562944681608,38.90346973872101,128.22448917200285,27.99023070222421,0.0,0.0,0.3127005628483237,0.6791395964305589,2.0072636434723385,2.106594820340312,4.1635239010277525,2.4461982031990264,6.994911928086616,1038.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1874
227409.0,3910.236168384552,0.15386608767303067,1.4402764052909414,0.18690096146994428,0.8744666983233342,0.9204481599988898,538.0949094989458,0.18042071190112433,0.15386608767303067,53.13415321189464,3.569438522099751,177.8098455303371,34.35656990391496,114.81081942727872,28.78457038767389,0.0,0.0,0.13450359763546607,0.2910151803165755,2.0802814237202307,2.1223888419170116,4.223726288265872,2.269482633272625,6.651240970060259,1039.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.11925885416666666
219042.5,3969.4148852825165,0.1422805683102347,1.3675777555442243,0.17469692621379146,0.9018752483241267,0.9141877147671935,528.1037520957902,0.15525477700825846,0.1422805683102347,53.02721421448645,3.7311193967673635,181.9396292267247,36.07513029056497,120.2014096636751,31.12216894271679,0.0,0.0,0.07443540727264582,0.1650488472957186,3.2772904436833485,3.569782425876608,7.002896228855627,3.7614219444518824,-7.66435977001434,1040.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.11490625
289388.0,3854.461562395096,0.1928636169757725,1.3819577721862208,0.24477268064721894,0.9564964468651248,0.9392848405210225,607.0092630033081,0.16035455271540913,0.1928636169757725,53.24700346144459,2.942266955089946,196.58498413647786,35.945997389253634,134.36580285234035,28.440194744954596,0.0,0.0,0.22478979932824225,0.48331235561869296,2.1420900233722517,2.2069436443685304,4.381462259722261,2.448972370501857,-6.824941092248842,1041.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1515203125
281827.5,4046.135664820671,0.19879934934469007,1.4063745005912605,0.21632780890047656,0.856696659267238,0.8730643105059448,599.0274766601688,0.1688741721155322,0.19879934934469007,53.37212395312246,3.3111211584694544,183.3613359109863,30.998128563887605,123.08539768999019,25.430867208679317,0.0,0.0,0.23404448866175986,0.503871009481047,2.1104931539764324,2.1821883037041894,4.328534532344025,2.43486283630001,-6.593226568623549,1042.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.14763645833333333
236575.5,3944.6108317375183,0.1502731685068565,1.393226715528479,0.19106067370073523,0.9437162175601104,0.9331060407881252,548.8326538349313,0.1643081760360424,0.1502731685068565,52.204657979498506,2.9796999823758967,210.0101037672858,37.47695753167234,136.59330866883076,28.74147908876981,0.0,0.0,0.1147048798169227,0.24893703403479153,2.2666470921916586,2.3241645266464666,4.619593912357727,2.4542340418988218,6.585655842661954,1043.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.12402552083333333
238898.5,4077.2382494211197,0.14787898483432504,1.392757658873948,0.18058892276770774,0.9369027893487449,0.9161058409233168,551.5206409355078,0.1641443538361877,0.14787898483432504,52.77413882710018,3.4855611326428533,197.79393800802444,37.46546703483781,130.86928881774526,31.251487905994033,0.0,0.0,0.0994457770206383,0.2170792167728442,2.298915199286128,2.3543322139977008,4.680980507178976,2.469271530501436,-6.636302841768669,1044.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.12526822916666666
391830.5,4086.5965523719788,0.2508683351077242,1.307410794778215,0.2948387585101265,0.9447583615313521,0.905117330730741,706.3243500215402,0.13322759709229676,0.2508683351077242,51.48977372069856,2.984142958909538,215.49698599223373,35.90019497568159,140.75145617744525,27.363898452046943,0.0,0.0,0.36404269919353077,0.7961300876121815,2.288452168394183,2.4118777716861084,4.762056531552866,2.810682669506515,6.824314114224202,1045.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.20494583333333333
400916.0,3991.0746977329254,0.2731493152120361,1.4502982092939383,0.31628860101844475,0.9409086481967242,0.9140538850910538,714.4663080349153,0.18377281939806378,0.2731493152120361,50.64275014718559,3.246832173268306,214.9667844979419,36.42830790360827,146.48016534468752,27.181441232113798,0.0,0.0,0.40482234953364965,0.8921758879975829,2.512638750953754,2.649369820337062,5.2303867142867775,3.096421773601771,-7.247974844777858,1046.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.20966302083333332
389896.5,4130.610839605331,0.22563454861098053,1.3653333321197036,0.2871644269993713,0.9760687034342304,0.9393192427506041,704.5790531614131,0.15445321301974702,0.22563454861098053,54.66845787052763,3.3639634543307593,164.75955386764673,33.41036896468144,124.1131523229888,32.29844559905997,0.0,0.0,0.3040034338759873,0.6566203712955596,2.59893132448988,2.6912335881835188,5.336319600291025,3.020927254987539,-7.447574055629603,1047.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.20392864583333334
250574.0,3928.554922938347,0.16585287072382113,1.3782234943856508,0.2040235084494233,0.9508601699622581,0.9192625334482064,564.8369018419996,0.1590361445144433,0.16585287072382113,54.62667946257198,4.389600039059279,175.93668406275282,40.11739739495385,126.34801557716406,35.75258629888687,0.0,0.0,0.15877010463504806,0.3415805068401638,2.3012311719130776,2.349754009115652,4.675249195359792,2.5216785867084726,7.01025645385547,1048.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.13133541666666668
364532.0,3738.0208666324615,0.2718487147418023,1.4889357202434819,0.3278401045600459,0.9466224515474513,0.9370091790046676,681.2756840820009,0.19644369170345313,0.2718487147418023,53.13386622665632,3.120188990456136,200.5122277709178,37.04113559918728,139.89637537836154,28.82052058786305,0.0,0.0,0.38585967875078675,0.844911532472624,2.694234885567053,2.823859065518831,5.5829586253486285,3.249648879825488,-7.330476381580761,1049.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.19065208333333333
374092.0,4061.1377527713776,0.2215777908084288,1.3702702690357924,0.2850314899969122,0.9829833301775688,0.9457813733147492,690.1512354325438,0.15621436710140085,0.2215777908084288,55.212329551050175,2.9528667071045684,166.340410807588,29.82415903649899,122.25270495795837,28.19689224911442,0.0,0.0,0.2906917253060861,0.626635628810018,2.579026413947656,2.6696404020606956,5.29398150810084,2.9847990981405763,7.356539812728334,1050.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1956765625
341184.5,3931.1062220335007,0.2216858506410003,1.43671497445728,0.277440334217976,0.9766098192074084,0.9410751182660042,659.0975629227391,0.17922283894558969,0.2216858506410003,53.968318847936885,2.9430891833869297,176.07260203233176,30.822182953677295,128.39202471707526,29.199497419958753,0.0,0.0,0.28844060076550765,0.6219495502547443,2.451628949113914,2.536361793333176,5.030353811562346,2.847626562005186,7.643921394584056,1051.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1785203125
338400.5,3911.674765229225,0.22018954231340512,1.4542801542273538,0.27791717294573864,0.9817061761208978,0.9451540859922493,656.4030001136127,0.18509710654574035,0.22018954231340512,55.809234697329366,3.3476947257734264,157.10903731942568,29.032463078264872,116.46451462979141,27.640740797617482,0.0,0.0,0.2732100576405193,0.5878055245599114,2.62356898763562,2.697303542272685,5.357730892084949,2.9913302142773164,8.034671202018236,1052.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.1770609375
380842.5,3889.660487294197,0.26667065787741334,1.5691823882922618,0.31632380864152704,0.9641716530205758,0.9382294896423361,696.350293541836,0.2215422275717902,0.26667065787741334,53.246043056358175,2.4944469598156838,199.73745714890867,34.775168318265735,127.9033363055626,27.944671846642088,0.0,0.0,0.37239672169516463,0.8133017627816753,2.5880168192992805,2.7144951357315183,5.365781364144316,3.123583172723529,7.230803350153266,1053.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.19918177083333333
468615.5,3978.964099049568,0.29858809331729025,1.3994334264405726,0.37195163491514677,0.9751030264420318,0.9443563018104503,772.4375611503111,0.1664698936771075,0.29858809331729025,54.08384019259234,3.732487212660319,201.27782338329618,38.78208596502256,139.08893359647482,30.40701550737769,0.0,0.0,0.44159412370777434,0.9822162899386211,2.5512579564999034,2.7156973628113468,5.349210795673219,3.2083644487486196,-7.188201041380958,1054.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.24490416666666667
266068.0,3931.2412194013596,0.1796512550428388,1.5579487163508219,0.21634313741255656,0.9748419492553164,0.9301754307748048,582.0380564779208,0.21812349630387992,0.1796512550428388,54.35260646863009,3.7444014516368878,190.52285166684723,38.771712634798966,127.36602642895303,34.49774311164342,0.0,0.0,0.15307899948686676,0.3295529197265942,2.4225316230355713,2.4803161773166926,4.9317471015257945,2.6474360523664986,7.084700509806427,1055.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.13940677083333333
421366.0,4003.2513234615326,0.2830708748695659,1.3949661167522107,0.33040274113099777,0.9614696567249859,0.9130365962981166,732.4615034299595,0.16491511715241913,0.2830708748695659,52.19259427361095,3.427353822579633,211.28201236809258,41.31233833823045,133.03027487802112,30.829027530485718,0.0,0.0,0.44186915455678094,0.9878763233999651,2.256199239903422,2.427409072082325,4.76923421391611,2.92219104433253,-6.751663096262642,1056.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.220325
426474.5,4014.8808356523514,0.2723414785225167,1.4618357473798687,0.3324739425626523,0.9684601471262526,0.9415259253510202,736.8881856979091,0.18759811609591912,0.2723414785225167,51.333774818967534,3.7701603993459507,211.9670497547302,36.46891439794621,143.77327259985984,30.145620702253712,0.0,0.0,0.4173854566556835,0.9255897447873591,2.225981403295457,2.3716865264997873,4.670523813021526,2.8350110366616663,6.974864296631522,1057.jpg,Phyllostachys edulis (Carr.) Houz.	 ,0.22296875
